person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
25,88000,MORTGAGE,9.0,PERSONAL,D,20000,17.58,1,0.23,N,3
23,100000,OWN,7.0,PERSONAL,D,35000,16.77,0,0.35,N,4
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,4800,10.65,0,0.05,N,3
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11650,6.62,0,0.12,N,3
23,88000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,8400,14.65,1,0.1,N,4
24,69000,RENT,3.0,VENTURE,C,14000,12.61,0,0.2,Y,2
26,69575,RENT,3.0,MEDICAL,A,14000,9.63,0,0.2,N,3
25,100000,MORTGAGE,0.0,EDUCATION,A,15000,6.03,0,0.15,N,3
25,63996,RENT,9.0,DEBTCONSOLIDATION,D,14000,14.42,1,0.22,Y,2
21,70000,RENT,5.0,PERSONAL,A,14000,6.99,0,0.2,N,3
23,31200,OWN,7.0,EDUCATION,B,6000,10.37,0,0.19,N,3
25,70000,RENT,2.0,HOMEIMPROVEMENT,B,14000,9.99,0,0.2,N,2
24,55845,RENT,1.0,MEDICAL,D,14000,14.96,1,0.21,N,4
22,100000,MORTGAGE,7.0,PERSONAL,A,6000,8.49,0,0.06,N,2
24,100000,MORTGAGE,4.0,MEDICAL,B,8000,9.99,0,0.08,N,3
24,72000,RENT,8.0,EDUCATION,A,14000,7.9,0,0.19,N,4
26,100000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,12000,5.99,0,0.12,N,2
23,72150,RENT,3.0,VENTURE,B,14000,10.75,0,0.19,N,3
23,88000,MORTGAGE,,VENTURE,C,1000,13.49,1,0.01,Y,4
21,72500,RENT,3.0,EDUCATION,C,14000,13.49,0,0.19,Y,2
22,100000,MORTGAGE,6.0,EDUCATION,B,14350,9.99,0,0.14,N,2
24,100000,MORTGAGE,8.0,MEDICAL,A,6000,5.42,0,0.06,N,4
24,100000,MORTGAGE,8.0,MEDICAL,A,5625,6.99,0,0.06,N,4
24,100000,MORTGAGE,1.0,VENTURE,A,5000,,0,0.05,N,3
26,100000,MORTGAGE,11.0,PERSONAL,C,15000,13.99,0,0.15,N,4
23,73000,RENT,1.0,PERSONAL,C,14000,13.11,0,0.19,N,2
23,100000,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0,0.08,N,4
25,100000,MORTGAGE,9.0,MEDICAL,A,3275,5.42,0,0.03,N,2
24,100000,MORTGAGE,8.0,MEDICAL,A,10750,6.99,0,0.11,N,4
23,100000,MORTGAGE,7.0,PERSONAL,B,11200,11.49,0,0.11,N,2
23,100000,MORTGAGE,7.0,VENTURE,B,10000,10.59,0,0.1,N,4
25,100000,MORTGAGE,2.0,VENTURE,C,16000,14.79,0,0.16,Y,2
21,100000,MORTGAGE,3.0,VENTURE,A,6200,8.49,0,0.06,N,4
26,88000,MORTGAGE,6.0,EDUCATION,C,7700,14.79,1,0.09,Y,4
26,75000,RENT,4.0,EDUCATION,B,14000,11.11,0,0.19,N,4
22,100000,MORTGAGE,6.0,EDUCATION,A,15000,7.49,0,0.15,N,2
25,100000,MORTGAGE,9.0,EDUCATION,C,7500,13.99,0,0.07,N,4
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17600,10.59,0,0.18,N,2
22,31193,OWN,0.0,DEBTCONSOLIDATION,D,4000,14.74,0,0.13,Y,2
24,100000,MORTGAGE,3.0,EDUCATION,A,10000,5.99,0,0.1,N,2
22,100000,MORTGAGE,6.0,EDUCATION,B,3000,11.49,0,0.03,N,3
23,100000,MORTGAGE,0.0,VENTURE,A,11000,8.49,0,0.11,N,2
26,100000,OWN,10.0,MEDICAL,B,10000,10.59,0,0.1,N,2
25,100000,MORTGAGE,2.0,EDUCATION,D,15000,15.99,0,0.15,Y,3
22,100000,MORTGAGE,2.0,EDUCATION,B,15000,11.99,0,0.15,N,2
24,100000,MORTGAGE,7.0,EDUCATION,D,10300,15.99,0,0.1,Y,4
24,88000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.27,N,2
26,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,11.99,0,0.25,N,3
25,77700,RENT,2.0,HOMEIMPROVEMENT,B,14000,10.99,0,0.18,N,2
22,78700,RENT,6.0,EDUCATION,C,14000,13.48,0,0.18,N,4
26,80000,RENT,6.0,EDUCATION,B,14000,,0,0.17,N,2
23,80000,RENT,0.0,VENTURE,C,14000,14.27,0,0.17,Y,2
26,100000,MORTGAGE,4.0,EDUCATION,A,5000,6.92,0,0.05,N,4
26,74800,MORTGAGE,3.0,MEDICAL,D,10000,14.54,1,0.11,N,3
23,100000,MORTGAGE,8.0,VENTURE,A,10000,7.66,0,0.1,N,2
25,100000,MORTGAGE,5.0,MEDICAL,B,15000,,0,0.15,N,3
24,81000,RENT,2.0,DEBTCONSOLIDATION,C,14000,14.17,0,0.17,N,4
22,100000,MORTGAGE,3.0,VENTURE,B,12000,11.11,0,0.12,N,3
24,100000,MORTGAGE,8.0,VENTURE,A,6000,5.79,0,0.06,N,2
22,82000,RENT,4.0,PERSONAL,A,14000,7.9,0,0.17,N,4
23,100000,MORTGAGE,1.0,PERSONAL,B,9125,11.11,0,0.09,N,3
25,100000,MORTGAGE,3.0,MEDICAL,A,12000,5.79,0,0.12,N,2
24,100000,MORTGAGE,8.0,VENTURE,F,30000,18.62,0,0.3,Y,2
25,100000,MORTGAGE,0.0,EDUCATION,A,7000,5.79,0,0.07,N,3
24,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000,6.92,0,0.12,N,2
24,100000,MORTGAGE,9.0,VENTURE,A,12800,5.79,0,0.13,N,4
24,100000,MORTGAGE,6.0,MEDICAL,A,20000,6.17,0,0.2,N,4
24,100000,MORTGAGE,2.0,EDUCATION,B,7700,10.74,0,0.08,N,2
22,100000,MORTGAGE,6.0,EDUCATION,B,10000,10.74,0,0.1,N,3
23,100000,MORTGAGE,4.0,VENTURE,E,25000,17.14,0,0.25,Y,2
25,100000,MORTGAGE,0.0,EDUCATION,A,7500,6.54,0,0.07,N,4
23,100000,MORTGAGE,8.0,PERSONAL,A,16000,6.17,0,0.16,N,2
23,86000,RENT,4.0,MEDICAL,A,14000,6.62,0,0.16,N,3
24,88000,RENT,0.0,HOMEIMPROVEMENT,B,14000,9.99,0,0.16,N,3
26,90000,RENT,0.0,HOMEIMPROVEMENT,A,14000,6.03,0,0.16,N,2
21,88000,MORTGAGE,1.0,PERSONAL,D,25000,14.83,1,0.28,N,4
25,90996,RENT,5.0,MEDICAL,C,14000,12.23,0,0.15,N,2
25,100000,OWN,2.0,HOMEIMPROVEMENT,A,15000,6.17,0,0.15,N,4
23,100000,MORTGAGE,0.0,MEDICAL,A,17000,5.79,0,0.17,N,4
23,95000,RENT,0.0,EDUCATION,B,14000,12.69,0,0.15,N,2
24,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,6.54,0,0.1,N,3
26,100000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2000,5.42,0,0.02,N,2
24,100000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,9.62,0,0.05,N,4
24,100000,MORTGAGE,4.0,VENTURE,A,16000,6.54,0,0.16,N,2
23,100000,MORTGAGE,2.0,VENTURE,A,14000,6.17,0,0.14,N,3
23,83000,RENT,0.0,EDUCATION,E,14000,17.51,1,0.17,Y,4
24,95000,RENT,5.0,VENTURE,B,14000,,0,0.15,N,2
22,100000,MORTGAGE,7.0,EDUCATION,A,20000,6.91,0,0.2,N,4
23,100000,MORTGAGE,7.0,PERSONAL,C,5400,12.23,0,0.05,Y,2
22,100000,MORTGAGE,4.0,EDUCATION,A,13500,,0,0.14,N,4
26,100000,RENT,6.0,VENTURE,C,14000,13.85,0,0.14,N,4
24,100000,MORTGAGE,8.0,EDUCATION,A,16800,7.88,0,0.17,N,4
24,74800,RENT,4.0,MEDICAL,E,14000,16.45,1,0.16,N,2
25,100000,MORTGAGE,9.0,EDUCATION,A,15000,7.88,0,0.15,N,2
24,100000,MORTGAGE,5.0,PERSONAL,B,14000,10.75,0,0.14,N,3
25,100000,MORTGAGE,3.0,PERSONAL,D,13750,15.95,0,0.14,N,4
24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,3600,13.23,0,0.04,Y,2
24,100000,MORTGAGE,5.0,VENTURE,A,7000,6.76,0,0.07,N,3
24,105000,RENT,0.0,MEDICAL,A,14000,7.88,0,0.13,N,4
26,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,17000,13.61,0,0.17,Y,3
24,98000,RENT,4.0,EDUCATION,C,14000,14.26,1,0.14,N,3
25,100000,MORTGAGE,9.0,PERSONAL,C,7000,13.98,0,0.07,N,3
25,100000,MORTGAGE,2.0,PERSONAL,A,10000,7.51,0,0.1,N,4
23,100000,MORTGAGE,7.0,EDUCATION,A,15000,7.88,0,0.15,N,4
24,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,16000,14.72,0,0.16,N,2
24,110004,RENT,5.0,MEDICAL,A,14000,7.88,0,0.13,N,2
25,100000,MORTGAGE,3.0,EDUCATION,B,25000,10.75,0,0.25,N,4
23,113000,RENT,2.0,DEBTCONSOLIDATION,C,14000,13.49,0,0.12,Y,2
23,120000,RENT,3.0,MEDICAL,B,14000,9.99,0,0.12,N,4
26,100000,MORTGAGE,5.0,EDUCATION,B,24000,10.99,0,0.24,N,4
22,100000,MORTGAGE,0.0,VENTURE,C,15000,13.85,0,0.15,N,3
24,120000,RENT,2.0,MEDICAL,B,14000,10.0,0,0.12,N,3
25,100000,MORTGAGE,9.0,PERSONAL,A,4800,7.14,0,0.05,N,3
23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,11.36,0,0.2,N,3
26,120000,RENT,10.0,VENTURE,E,14000,,0,0.12,Y,4
26,100000,MORTGAGE,10.0,EDUCATION,C,14000,13.11,0,0.14,Y,2
23,122000,RENT,7.0,DEBTCONSOLIDATION,C,14000,13.48,0,0.11,Y,2
25,100000,MORTGAGE,9.0,MEDICAL,C,15000,12.73,0,0.15,Y,4
24,100000,MORTGAGE,6.0,VENTURE,D,25000,15.33,0,0.25,Y,2
22,30004,OWN,6.0,EDUCATION,A,7500,,0,0.25,N,2
24,100000,OWN,2.0,HOMEIMPROVEMENT,B,24000,10.99,0,0.24,N,4
22,128165,RENT,6.0,DEBTCONSOLIDATION,A,14000,8.94,0,0.11,N,3
25,100000,MORTGAGE,9.0,MEDICAL,B,14000,10.25,0,0.14,N,2
22,140000,RENT,0.0,MEDICAL,C,14000,13.11,0,0.1,N,3
21,100000,OWN,5.0,PERSONAL,A,5000,7.14,0,0.05,N,3
24,145000,RENT,3.0,VENTURE,C,14000,12.84,0,0.1,Y,4
24,100000,MORTGAGE,8.0,PERSONAL,D,17400,16.07,0,0.17,Y,4
25,100000,MORTGAGE,9.0,EDUCATION,B,8000,10.25,0,0.08,N,3
24,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,12000,15.33,0,0.12,N,4
22,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,20000,11.83,0,0.2,N,2
24,148000,RENT,8.0,HOMEIMPROVEMENT,A,14000,5.42,0,0.09,N,2
22,88000,MORTGAGE,6.0,DEBTCONSOLIDATION,F,25000,18.09,1,0.28,N,2
23,100000,OWN,0.0,VENTURE,C,1000,14.26,0,0.01,N,3
23,100000,MORTGAGE,7.0,EDUCATION,D,15000,16.0,0,0.15,Y,2
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,11.48,0,0.25,N,3
24,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,12.87,0,0.1,Y,4
22,100000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,8.94,0,0.15,N,3
23,24000,RENT,1.0,VENTURE,B,14075,,1,0.59,N,3
26,100000,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0,0.1,N,2
23,100000,MORTGAGE,0.0,PERSONAL,A,7000,8.59,0,0.07,N,3
24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,13000,11.48,0,0.13,N,4
21,27996,RENT,2.0,VENTURE,B,14075,,1,0.5,N,2
22,46000,RENT,7.0,PERSONAL,C,14100,14.26,1,0.31,N,2
23,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,10000,13.57,0,0.1,N,3
25,100000,MORTGAGE,9.0,MEDICAL,A,12000,8.94,0,0.12,N,4
23,100000,MORTGAGE,4.0,EDUCATION,C,10000,12.87,0,0.1,Y,3
24,100000,MORTGAGE,5.0,VENTURE,B,12000,12.18,0,0.12,N,3
23,100000,MORTGAGE,1.0,VENTURE,B,25000,11.58,0,0.25,N,3
24,100000,MORTGAGE,3.0,EDUCATION,B,15000,12.21,0,0.15,N,2
24,88000,MORTGAGE,2.0,EDUCATION,G,25000,18.84,1,0.28,N,2
23,32000,RENT,5.0,MEDICAL,A,14125,7.9,1,0.44,N,2
23,100000,OTHER,1.0,EDUCATION,B,15000,,0,0.15,N,2
26,30000,OWN,3.0,PERSONAL,A,6000,7.9,0,0.2,N,2
22,100000,MORTGAGE,0.0,MEDICAL,C,24000,13.47,0,0.24,N,4
23,100000,MORTGAGE,2.0,PERSONAL,C,6850,13.47,0,0.07,N,4
25,33000,RENT,1.0,MEDICAL,B,14125,9.91,1,0.43,N,3
23,30000,OWN,,EDUCATION,A,14125,6.62,0,0.47,N,4
24,88000,MORTGAGE,0.0,EDUCATION,B,15000,10.2,1,0.17,N,4
26,30000,OWN,3.0,VENTURE,A,1925,6.03,0,0.06,N,3
24,100000,OTHER,1.0,MEDICAL,B,25000,,0,0.25,N,3
25,100000,OWN,4.0,MEDICAL,C,15000,11.28,0,0.15,N,4
26,100000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,8.32,0,0.07,N,3
24,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6000,,0,0.06,N,3
24,88000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6400,11.66,1,0.07,Y,3
22,40000,RENT,4.0,DEBTCONSOLIDATION,B,14125,11.49,1,0.35,N,3
26,100000,MORTGAGE,9.0,EDUCATION,B,12800,9.45,0,0.13,N,3
26,92000,RENT,10.0,PERSONAL,B,14200,10.99,0,0.15,N,3
23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,11.34,0,0.15,Y,2
21,78000,RENT,1.0,EDUCATION,B,14275,9.91,0,0.18,N,4
26,135000,RENT,10.0,PERSONAL,B,14275,9.45,0,0.11,N,2
22,74867,MORTGAGE,4.0,MEDICAL,D,17000,16.02,1,0.19,Y,4
23,100080,MORTGAGE,7.0,PERSONAL,B,20600,12.53,0,0.21,N,4
24,88128,MORTGAGE,0.0,EDUCATION,B,1950,9.99,1,0.02,N,2
24,74909,MORTGAGE,8.0,MEDICAL,B,14000,9.99,1,0.16,N,2
24,100400,MORTGAGE,6.0,HOMEIMPROVEMENT,E,10000,16.4,0,0.1,Y,4
25,100505,OWN,9.0,HOMEIMPROVEMENT,B,35000,11.99,0,0.35,N,3
23,100800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,20000,7.9,0,0.2,N,4
24,35000,RENT,4.0,PERSONAL,D,14400,15.7,1,0.41,N,4
26,100800,MORTGAGE,7.0,EDUCATION,B,8000,11.99,0,0.08,N,3
24,100800,MORTGAGE,4.0,EDUCATION,B,21000,11.49,0,0.21,N,4
24,100800,MORTGAGE,8.0,MEDICAL,B,10800,10.75,0,0.11,N,4
25,75500,MORTGAGE,10.0,MEDICAL,D,6000,14.74,1,0.07,Y,4
22,30000,OWN,3.0,EDUCATION,A,15000,6.62,0,0.5,N,4
24,100860,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,5.99,0,0.06,N,4
23,36000,RENT,3.0,PERSONAL,C,14400,13.57,1,0.4,N,2
24,100995,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000,7.51,0,0.16,N,2
25,101000,MORTGAGE,9.0,EDUCATION,B,17000,11.71,0,0.17,N,3
23,101000,MORTGAGE,7.0,PERSONAL,E,20000,17.43,0,0.2,Y,3
22,30000,OWN,3.0,MEDICAL,B,7200,10.99,0,0.24,N,2
24,34320,RENT,5.0,MEDICAL,E,14400,16.82,1,0.42,Y,3
21,36500,RENT,1.0,PERSONAL,D,14400,15.05,1,0.39,N,4
26,101000,MORTGAGE,6.0,PERSONAL,A,16000,7.88,0,0.16,N,3
22,101000,MORTGAGE,7.0,EDUCATION,D,25000,,0,0.25,Y,3
22,42996,RENT,2.0,DEBTCONSOLIDATION,C,14400,,1,0.33,Y,4
24,101000,OWN,5.0,MEDICAL,B,24250,12.53,0,0.24,N,4
24,89000,MORTGAGE,1.0,VENTURE,D,25000,15.65,1,0.28,Y,4
26,43000,RENT,7.0,MEDICAL,B,14400,9.62,1,0.33,N,4
21,101004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,14000,10.25,0,0.14,N,2
22,43000,RENT,2.0,DEBTCONSOLIDATION,A,14400,7.88,1,0.33,N,2
22,30000,OWN,6.0,VENTURE,A,6000,7.49,0,0.2,N,3
23,101138,MORTGAGE,2.0,EDUCATION,C,20500,13.48,0,0.2,N,4
26,101400,MORTGAGE,10.0,DEBTCONSOLIDATION,A,5600,6.62,0,0.06,N,3
24,101400,MORTGAGE,8.0,PERSONAL,A,9900,8.0,0,0.1,N,4
24,101400,MORTGAGE,0.0,PERSONAL,A,6400,,0,0.06,N,3
23,45000,RENT,4.0,EDUCATION,B,14400,,1,0.32,N,3
22,48000,RENT,0.0,DEBTCONSOLIDATION,C,14400,13.49,0,0.3,Y,2
24,101900,MORTGAGE,0.0,VENTURE,A,13600,6.62,0,0.13,N,3
23,102000,OWN,0.0,MEDICAL,D,30000,16.77,0,0.29,Y,2
24,50000,RENT,4.0,DEBTCONSOLIDATION,A,14400,,0,0.29,N,2
25,102000,MORTGAGE,5.0,EDUCATION,B,6975,9.91,0,0.07,N,3
23,51000,RENT,3.0,DEBTCONSOLIDATION,A,14400,7.51,0,0.28,N,4
23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,11.71,0,0.25,N,4
24,45871,RENT,5.0,HOMEIMPROVEMENT,D,14400,,1,0.31,Y,3
23,102000,MORTGAGE,5.0,PERSONAL,A,35000,7.9,0,0.34,N,3
25,102000,OWN,9.0,MEDICAL,B,8000,12.42,0,0.08,N,4
24,102000,MORTGAGE,5.0,MEDICAL,C,12000,15.27,0,0.12,N,3
24,102000,OWN,5.0,PERSONAL,A,23800,8.9,0,0.23,N,2
21,56400,RENT,5.0,PERSONAL,E,14400,18.79,0,0.26,N,3
26,102000,MORTGAGE,5.0,PERSONAL,A,13000,5.42,0,0.13,N,3
24,57000,RENT,8.0,MEDICAL,A,14400,7.49,0,0.25,N,4
25,102000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,11200,7.91,0,0.11,N,4
22,102000,MORTGAGE,3.0,MEDICAL,A,18000,8.49,0,0.18,N,3
22,102000,MORTGAGE,6.0,PERSONAL,A,10000,7.49,0,0.1,N,4
23,90000,MORTGAGE,6.0,PERSONAL,B,15000,9.99,1,0.17,N,3
24,102000,MORTGAGE,6.0,VENTURE,B,9800,10.36,0,0.1,N,2
23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,,0,0.06,Y,3
23,58977,RENT,7.0,DEBTCONSOLIDATION,C,14400,,0,0.24,N,4
23,102000,MORTGAGE,7.0,EDUCATION,B,10000,11.49,0,0.1,N,2
23,59000,RENT,4.0,PERSONAL,A,14400,8.9,0,0.24,N,3
26,102000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6000,13.61,0,0.06,N,2
25,102000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,14400,,0,0.14,Y,2
23,102000,MORTGAGE,4.0,EDUCATION,B,20000,,0,0.2,N,3
24,102000,MORTGAGE,7.0,MEDICAL,B,7200,,0,0.07,N,3
22,54000,RENT,0.0,DEBTCONSOLIDATION,D,14400,,1,0.27,N,4
24,102000,MORTGAGE,8.0,VENTURE,B,20000,10.25,0,0.2,N,3
23,102000,MORTGAGE,2.0,PERSONAL,A,6000,7.51,0,0.06,N,2
26,102000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.36,0,0.2,N,4
23,60996,RENT,7.0,PERSONAL,C,14400,12.84,0,0.24,N,3
25,61000,RENT,1.0,PERSONAL,B,14400,12.53,0,0.24,N,2
24,102000,OWN,8.0,MEDICAL,B,24250,11.83,0,0.24,N,3
22,102000,OWN,1.0,MEDICAL,C,7000,12.87,0,0.07,N,3
25,62000,RENT,0.0,DEBTCONSOLIDATION,C,14400,13.47,0,0.23,Y,3
25,64000,RENT,9.0,MEDICAL,B,14400,9.62,0,0.23,N,2
21,102000,MORTGAGE,0.0,EDUCATION,D,18000,14.96,0,0.18,N,3
23,102000,OWN,7.0,EDUCATION,A,15000,8.94,0,0.15,N,3
24,70000,RENT,4.0,EDUCATION,C,14400,12.68,0,0.21,Y,4
24,90000,MORTGAGE,5.0,VENTURE,C,19200,12.84,1,0.21,Y,4
24,70000,RENT,5.0,HOMEIMPROVEMENT,C,14400,12.23,0,0.21,N,4
23,72000,RENT,3.0,DEBTCONSOLIDATION,B,14400,11.14,0,0.2,N,3
25,102211,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,11.58,0,0.15,N,2
24,72000,RENT,6.0,PERSONAL,B,14400,10.0,0,0.2,N,4
23,68000,RENT,1.0,PERSONAL,E,14400,17.99,1,0.21,Y,3
26,102456,MORTGAGE,10.0,VENTURE,D,25000,,0,0.24,Y,2
26,102500,MORTGAGE,4.0,EDUCATION,A,11800,6.03,0,0.12,N,2
24,102960,MORTGAGE,2.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.16,N,2
24,102996,MORTGAGE,3.0,VENTURE,A,20000,6.91,0,0.19,N,4
24,102996,MORTGAGE,1.0,VENTURE,C,5000,14.22,0,0.05,Y,4
22,102996,MORTGAGE,6.0,MEDICAL,A,8000,7.74,0,0.08,N,3
24,103000,MORTGAGE,8.0,VENTURE,C,21000,13.49,0,0.2,Y,2
24,103000,OWN,8.0,EDUCATION,D,24000,16.77,0,0.23,N,3
23,103000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,4000,13.49,0,0.04,N,2
22,103000,MORTGAGE,7.0,VENTURE,D,15000,15.99,0,0.15,Y,2
25,103000,MORTGAGE,4.0,PERSONAL,A,29175,,0,0.28,N,2
22,103000,MORTGAGE,,MEDICAL,A,2500,,0,0.02,N,3
24,103000,MORTGAGE,8.0,PERSONAL,B,8000,10.74,0,0.08,N,3
23,103000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,21850,10.0,0,0.21,N,3
24,103000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,6400,10.37,0,0.06,N,3
23,103000,MORTGAGE,7.0,EDUCATION,C,17000,14.35,0,0.17,N,4
22,103000,MORTGAGE,2.0,MEDICAL,B,6000,,0,0.06,N,4
22,76000,RENT,0.0,EDUCATION,C,14400,14.35,0,0.19,N,2
23,78000,RENT,6.0,VENTURE,C,14400,14.27,0,0.18,Y,4
22,80000,RENT,1.0,PERSONAL,B,14400,11.71,0,0.18,N,2
23,80000,RENT,1.0,MEDICAL,C,14400,12.68,0,0.18,N,4
26,91000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,5000,14.96,1,0.05,N,2
24,77350,MORTGAGE,2.0,MEDICAL,D,25000,15.7,1,0.27,Y,3
21,80400,RENT,5.0,VENTURE,A,14400,,0,0.18,N,4
23,30000,OWN,1.0,DEBTCONSOLIDATION,D,4000,15.65,0,0.13,Y,4
26,81380,RENT,9.0,MEDICAL,B,14400,10.37,0,0.18,N,4
21,30000,OWN,6.0,DEBTCONSOLIDATION,D,4000,,0,0.13,Y,3
23,103000,MORTGAGE,1.0,PERSONAL,E,20000,17.04,0,0.19,N,2
23,82000,RENT,3.0,VENTURE,A,14400,7.66,0,0.18,N,2
26,103200,MORTGAGE,8.0,PERSONAL,A,9000,6.76,0,0.09,N,2
23,103240,MORTGAGE,0.0,VENTURE,A,4000,,0,0.04,N,4
25,103500,MORTGAGE,0.0,PERSONAL,A,7500,6.54,0,0.07,N,3
25,85000,RENT,5.0,EDUCATION,A,14400,8.49,0,0.17,N,2
26,88068,RENT,10.0,DEBTCONSOLIDATION,B,14400,,0,0.16,N,2
25,30000,OWN,0.0,PERSONAL,A,3425,6.17,0,0.11,N,2
26,94500,RENT,6.0,HOMEIMPROVEMENT,B,14400,10.37,0,0.15,N,3
22,104000,MORTGAGE,6.0,PERSONAL,A,13600,6.03,0,0.13,N,2
23,104000,MORTGAGE,7.0,PERSONAL,B,9000,10.65,0,0.09,N,2
26,78200,MORTGAGE,3.0,MEDICAL,C,15000,14.27,1,0.16,Y,4
25,104000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,14000,10.99,0,0.13,N,3
23,104000,MORTGAGE,7.0,EDUCATION,B,5000,,0,0.05,N,4
25,104000,OWN,2.0,HOMEIMPROVEMENT,A,10000,6.92,0,0.1,N,2
25,100000,RENT,1.0,MEDICAL,B,14400,11.71,0,0.14,N,3
25,30000,OWN,9.0,DEBTCONSOLIDATION,E,1200,16.69,1,0.04,Y,3
22,100000,RENT,2.0,MEDICAL,B,14400,10.74,0,0.14,N,3
22,30000,OWN,5.0,PERSONAL,B,3000,10.36,0,0.1,N,2
26,30000,OWN,3.0,PERSONAL,B,7000,9.99,0,0.23,N,2
24,104000,MORTGAGE,9.0,PERSONAL,B,14000,9.99,0,0.13,N,3
24,104000,MORTGAGE,2.0,VENTURE,A,19000,,0,0.18,N,4
25,113000,RENT,8.0,DEBTCONSOLIDATION,B,14400,11.71,1,0.13,N,4
26,130000,RENT,3.0,VENTURE,D,14400,14.46,0,0.11,Y,2
25,104000,MORTGAGE,4.0,VENTURE,C,11000,13.11,0,0.11,N,3
24,135000,RENT,6.0,MEDICAL,B,14400,12.69,0,0.11,N,4
26,28000,RENT,10.0,PERSONAL,B,14500,12.53,1,0.52,N,3
24,104000,MORTGAGE,8.0,EDUCATION,C,25000,12.84,0,0.24,N,2
21,104000,MORTGAGE,5.0,EDUCATION,A,15000,9.63,0,0.14,N,4
26,104004,MORTGAGE,10.0,DEBTCONSOLIDATION,C,15000,14.22,0,0.14,N,2
25,92085,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2500,15.27,1,0.03,Y,3
26,30000,RENT,,VENTURE,A,14500,7.66,1,0.48,N,2
24,104606,MORTGAGE,8.0,VENTURE,D,5000,15.28,0,0.05,N,2
26,104676,MORTGAGE,,MEDICAL,A,16000,5.99,0,0.15,N,4
21,104740,MORTGAGE,5.0,MEDICAL,B,19200,11.99,0,0.18,N,3
25,105000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000,,0,0.11,N,2
25,30000,RENT,0.0,VENTURE,D,14500,14.42,1,0.48,N,4
25,105000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9600,11.71,0,0.09,N,3
24,105000,MORTGAGE,8.0,EDUCATION,B,13000,9.91,0,0.12,N,3
25,30600,RENT,0.0,MEDICAL,E,14500,17.04,1,0.47,N,3
24,105000,MORTGAGE,5.0,PERSONAL,D,12000,16.29,0,0.11,N,2
22,105000,MORTGAGE,6.0,MEDICAL,A,12000,6.62,0,0.11,N,4
26,105000,OWN,10.0,HOMEIMPROVEMENT,B,4800,11.71,0,0.05,N,4
26,105000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7200,10.65,0,0.07,N,4
24,105000,MORTGAGE,8.0,EDUCATION,C,3000,,0,0.03,Y,3
