person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,2
25,60000,RENT,4.0,EDUCATION,A,9800,,0,0.16,N,2
25,48000,RENT,3.0,DEBTCONSOLIDATION,B,2000,10.74,0,0.04,N,3
23,65000,MORTGAGE,3.0,EDUCATION,A,8000,7.14,0,0.12,N,4
22,48000,MORTGAGE,6.0,PERSONAL,C,10000,13.49,0,0.21,N,2
22,60000,RENT,0.0,EDUCATION,B,15000,11.71,0,0.25,N,3
23,30000,RENT,6.0,VENTURE,B,19750,11.14,1,0.66,N,4
26,115600,MORTGAGE,4.0,VENTURE,A,9925,7.29,0,0.09,N,4
21,12000,RENT,5.0,PERSONAL,A,3000,8.9,1,0.25,N,3
23,38004,RENT,5.0,EDUCATION,A,5000,6.91,0,0.13,N,4
23,130992,MORTGAGE,6.0,MEDICAL,A,6000,7.51,0,0.05,N,4
23,19200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3000,,1,0.16,N,3
22,60000,MORTGAGE,2.0,PERSONAL,A,5200,5.99,0,0.09,N,4
23,85000,MORTGAGE,8.0,EDUCATION,C,5000,14.35,0,0.06,N,3
25,20000,MORTGAGE,1.0,VENTURE,A,4000,5.79,0,0.2,N,4
26,45000,RENT,5.0,MEDICAL,B,2000,11.49,0,0.04,N,3
22,52000,RENT,6.0,VENTURE,B,10000,11.71,0,0.19,N,2
24,51600,RENT,8.0,MEDICAL,B,3000,10.65,0,0.06,N,3
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,17500,7.88,0,0.29,N,2
23,56700,MORTGAGE,7.0,VENTURE,A,12000,5.42,0,0.21,N,2
24,48000,OWN,5.0,VENTURE,A,4400,5.99,0,0.09,N,4
22,34000,RENT,4.0,MEDICAL,D,3800,18.25,1,0.11,Y,3
23,37344,MORTGAGE,0.0,EDUCATION,C,3200,12.68,0,0.09,N,4
22,62000,MORTGAGE,2.0,PERSONAL,D,7500,13.87,0,0.12,Y,3
24,103000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,21000,13.49,0,0.2,Y,3
24,45000,MORTGAGE,8.0,VENTURE,A,6000,7.51,0,0.13,N,3
24,120000,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,N,2
25,40000,RENT,5.0,PERSONAL,A,6000,7.88,0,0.15,N,2
23,113000,MORTGAGE,4.0,EDUCATION,A,12000,7.66,0,0.11,N,3
24,38400,RENT,8.0,MEDICAL,A,4200,6.76,0,0.11,N,4
24,20000,OWN,2.0,PERSONAL,A,3000,8.94,0,0.15,N,3
22,60000,RENT,3.0,EDUCATION,A,7000,6.91,0,0.12,N,4
23,23760,RENT,2.0,PERSONAL,B,2800,,0,0.12,N,4
23,48000,OWN,8.0,VENTURE,C,6000,12.87,0,0.13,Y,3
23,61000,RENT,3.0,EDUCATION,A,2500,7.49,0,0.04,N,3
21,56000,RENT,5.0,HOMEIMPROVEMENT,E,15000,16.0,1,0.27,Y,4
24,46809,RENT,4.0,MEDICAL,B,5000,12.18,0,0.11,N,2
23,39456,OWN,7.0,PERSONAL,A,14000,7.29,0,0.35,N,3
23,115275,RENT,7.0,EDUCATION,C,7500,11.28,0,0.07,Y,4
26,48000,MORTGAGE,4.0,PERSONAL,A,10000,5.79,0,0.21,N,4
23,59000,RENT,7.0,EDUCATION,C,20000,12.29,1,0.34,N,2
25,50000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,18000,7.88,0,0.36,N,4
24,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000,12.21,0,0.11,N,3
26,48000,RENT,7.0,MEDICAL,A,9000,8.94,0,0.19,N,3
22,52500,MORTGAGE,6.0,VENTURE,C,8000,15.23,0,0.15,Y,4
25,76000,MORTGAGE,3.0,EDUCATION,A,20000,6.54,0,0.26,N,2
23,39996,RENT,6.0,MEDICAL,B,12000,9.63,0,0.3,N,3
23,68000,MORTGAGE,4.0,EDUCATION,A,1000,8.0,0,0.01,N,4
25,82560,RENT,6.0,DEBTCONSOLIDATION,A,4500,7.42,0,0.05,N,4
26,74000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.62,0,0.14,N,2
25,38000,RENT,9.0,EDUCATION,B,4800,11.71,0,0.13,N,3
25,31500,RENT,8.0,DEBTCONSOLIDATION,A,14850,8.9,1,0.47,N,3
25,88000,MORTGAGE,7.0,PERSONAL,B,11000,11.14,0,0.13,N,2
24,42000,OWN,8.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.19,N,2
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3000,5.99,0,0.05,N,4
23,157500,RENT,1.0,EDUCATION,B,10000,12.69,0,0.06,N,2
22,37200,RENT,6.0,HOMEIMPROVEMENT,A,7000,7.9,1,0.19,N,2
24,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,11.71,0,0.2,N,4
23,68500,MORTGAGE,7.0,VENTURE,C,4200,11.66,0,0.06,N,3
25,29000,RENT,9.0,MEDICAL,B,1000,11.99,1,0.03,N,2
24,35000,RENT,1.0,DEBTCONSOLIDATION,A,12000,6.54,1,0.34,N,2
23,42000,RENT,0.0,VENTURE,C,5000,,1,0.12,N,3
23,16000,MORTGAGE,3.0,MEDICAL,C,2275,13.06,0,0.14,Y,3
24,65000,RENT,5.0,MEDICAL,A,12000,8.9,0,0.18,N,3
21,70553,MORTGAGE,2.0,MEDICAL,D,10000,15.28,1,0.12,N,3
26,34000,RENT,3.0,PERSONAL,D,5500,16.89,0,0.16,Y,3
21,25000,MORTGAGE,2.0,PERSONAL,B,3600,9.91,0,0.14,N,4
24,49278,RENT,4.0,DEBTCONSOLIDATION,C,11000,13.22,0,0.22,Y,2
24,52000,MORTGAGE,3.0,VENTURE,A,3500,6.76,0,0.07,N,3
21,27600,OWN,3.0,EDUCATION,C,1000,15.27,0,0.04,Y,3
26,59500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,6.62,0,0.2,N,4
25,64000,RENT,0.0,DEBTCONSOLIDATION,E,20000,,1,0.31,Y,4
22,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,3
24,106000,RENT,6.0,HOMEIMPROVEMENT,B,13000,12.69,1,0.12,N,4
22,28000,RENT,5.0,PERSONAL,B,6900,9.99,0,0.25,N,3
25,20000,RENT,1.0,MEDICAL,A,12000,8.07,1,0.6,N,2
21,60000,RENT,5.0,MEDICAL,B,10000,12.18,0,0.17,N,4
22,38000,MORTGAGE,4.0,EDUCATION,A,1950,7.37,0,0.05,N,4
21,37423,RENT,5.0,MEDICAL,A,2800,7.88,0,0.07,N,4
23,55000,RENT,0.0,VENTURE,C,12300,,0,0.22,N,2
22,74476,MORTGAGE,6.0,EDUCATION,A,5000,8.49,1,0.07,N,2
24,56000,MORTGAGE,8.0,EDUCATION,A,12000,,0,0.21,N,2
25,45000,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.98,0,0.22,Y,3
23,24000,MORTGAGE,5.0,MEDICAL,B,1375,11.11,1,0.06,N,3
25,100000,RENT,9.0,PERSONAL,C,20000,13.06,0,0.2,Y,3
24,48000,MORTGAGE,2.0,VENTURE,B,5500,11.36,0,0.11,N,3
22,61200,MORTGAGE,6.0,MEDICAL,E,16000,16.45,1,0.22,N,4
24,43995,RENT,,EDUCATION,C,7400,13.99,1,0.17,Y,3
24,95000,OWN,4.0,PERSONAL,C,10000,15.23,0,0.11,N,4
23,38000,RENT,0.0,EDUCATION,A,7500,7.88,0,0.2,N,3
22,103000,MORTGAGE,7.0,EDUCATION,D,15000,15.99,0,0.15,N,3
23,85000,RENT,2.0,VENTURE,C,12000,13.16,0,0.14,Y,2
23,75000,RENT,3.0,EDUCATION,A,13200,6.17,0,0.18,N,3
22,28500,MORTGAGE,1.0,MEDICAL,A,8500,7.68,0,0.3,N,3
23,74800,MORTGAGE,4.0,MEDICAL,C,8400,14.65,1,0.1,N,4
24,57000,MORTGAGE,8.0,MEDICAL,F,20000,19.13,1,0.35,Y,3
23,15600,RENT,1.0,VENTURE,A,4500,5.99,1,0.29,N,3
23,50000,RENT,5.0,PERSONAL,A,10000,8.94,0,0.2,N,2
25,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,16.0,1,0.1,N,4
25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.13,N,3
23,60000,OWN,0.0,PERSONAL,B,8000,12.53,0,0.13,N,3
26,38000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,15.33,0,0.39,N,3
22,175000,MORTGAGE,6.0,MEDICAL,B,18000,,0,0.1,N,3
23,48000,RENT,6.0,EDUCATION,A,4800,7.9,0,0.1,N,2
24,42000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000,5.42,0,0.26,N,4
25,95950,RENT,2.0,PERSONAL,B,17500,11.71,0,0.18,N,3
25,84000,MORTGAGE,9.0,MEDICAL,B,5000,10.99,0,0.06,N,2
23,37500,RENT,2.0,DEBTCONSOLIDATION,C,8000,14.26,0,0.21,N,4
25,49000,RENT,9.0,DEBTCONSOLIDATION,A,10000,6.62,1,0.2,N,2
23,52800,RENT,4.0,VENTURE,C,14000,14.27,0,0.27,N,4
23,33500,RENT,2.0,MEDICAL,E,2500,15.68,1,0.07,Y,4
22,60000,MORTGAGE,,DEBTCONSOLIDATION,A,5000,6.54,0,0.08,N,3
23,70000,MORTGAGE,7.0,PERSONAL,A,13000,5.42,0,0.19,N,3
22,38000,RENT,5.0,EDUCATION,C,10000,13.49,0,0.26,Y,2
25,28800,RENT,0.0,EDUCATION,A,5000,8.9,0,0.17,N,4
23,114600,MORTGAGE,7.0,PERSONAL,C,10000,13.06,0,0.09,Y,4
25,63000,MORTGAGE,3.0,PERSONAL,C,3000,13.47,0,0.05,Y,2
23,65000,MORTGAGE,3.0,VENTURE,A,7000,7.9,0,0.11,N,4
22,57175,RENT,6.0,EDUCATION,F,16000,17.15,1,0.28,Y,2
22,24000,OWN,3.0,VENTURE,B,2500,10.59,0,0.1,N,2
24,67000,RENT,5.0,PERSONAL,C,20000,13.48,0,0.3,Y,3
21,36000,RENT,1.0,MEDICAL,D,4500,17.27,1,0.13,N,4
23,67150,MORTGAGE,5.0,MEDICAL,D,10000,16.32,1,0.13,N,2
23,31200,RENT,0.0,PERSONAL,C,3200,13.49,0,0.1,Y,2
24,45000,MORTGAGE,0.0,EDUCATION,C,10625,14.27,1,0.24,N,4
23,67000,OWN,1.0,VENTURE,A,3250,6.76,0,0.05,N,4
23,112800,MORTGAGE,3.0,EDUCATION,B,35000,,0,0.31,N,2
24,29000,RENT,5.0,MEDICAL,C,6000,15.27,0,0.21,N,2
24,22000,OWN,1.0,EDUCATION,D,3000,16.0,0,0.14,N,2
23,29004,OWN,1.0,VENTURE,C,2000,13.16,0,0.07,N,3
24,80000,MORTGAGE,8.0,PERSONAL,A,9000,,0,0.11,N,2
26,35000,RENT,0.0,MEDICAL,A,6600,8.59,0,0.19,N,3
26,52000,OWN,10.0,DEBTCONSOLIDATION,D,5000,15.65,0,0.1,Y,4
24,70399,RENT,0.0,MEDICAL,A,1000,8.59,0,0.01,N,3
21,18000,RENT,5.0,MEDICAL,B,1500,12.18,1,0.08,N,3
23,103240,MORTGAGE,0.0,VENTURE,A,4000,,0,0.04,N,3
25,54000,RENT,8.0,DEBTCONSOLIDATION,C,19000,,1,0.35,Y,2
23,85000,RENT,5.0,EDUCATION,A,10000,6.17,0,0.12,N,3
22,66000,MORTGAGE,6.0,VENTURE,B,10000,11.49,0,0.15,N,4
22,49000,MORTGAGE,2.0,VENTURE,B,8500,12.53,0,0.17,N,3
21,47580,MORTGAGE,5.0,EDUCATION,A,14000,6.03,0,0.29,N,2
26,30000,RENT,4.0,MEDICAL,C,5000,,0,0.17,Y,4
23,30000,RENT,0.0,EDUCATION,C,8400,14.65,0,0.28,N,3
21,24996,RENT,2.0,MEDICAL,E,5000,16.45,1,0.2,N,4
22,44004,MORTGAGE,3.0,EDUCATION,D,9000,14.11,1,0.2,N,4
23,32000,MORTGAGE,4.0,EDUCATION,A,1200,7.68,0,0.04,N,2
24,88000,MORTGAGE,2.0,DEBTCONSOLIDATION,G,25000,18.84,1,0.28,Y,2
24,45600,MORTGAGE,0.0,EDUCATION,A,7200,6.91,0,0.16,N,2
23,95000,RENT,4.0,EDUCATION,B,10000,10.99,0,0.11,N,4
26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,N,4
23,75000,OWN,5.0,MEDICAL,D,12500,15.33,0,0.17,Y,3
22,55000,RENT,3.0,PERSONAL,D,15000,14.61,0,0.27,Y,4
24,122000,RENT,4.0,DEBTCONSOLIDATION,B,15000,11.58,0,0.12,N,2
24,62500,OWN,8.0,HOMEIMPROVEMENT,C,6500,13.22,0,0.1,N,3
26,93492,RENT,0.0,PERSONAL,B,20000,9.45,0,0.21,N,2
26,37000,RENT,0.0,PERSONAL,B,14000,9.88,1,0.38,N,2
23,61615,MORTGAGE,4.0,MEDICAL,B,13000,10.62,0,0.21,N,3
22,50000,MORTGAGE,6.0,VENTURE,A,7800,6.62,0,0.16,N,2
22,75000,RENT,5.0,EDUCATION,B,5000,11.49,0,0.07,N,4
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,,0,0.06,N,4
26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0,0.11,N,2
25,33500,RENT,2.0,MEDICAL,B,10000,10.25,0,0.3,N,3
26,75000,RENT,0.0,EDUCATION,B,12000,10.38,0,0.16,N,3
24,45000,RENT,0.0,EDUCATION,E,6000,17.19,1,0.13,Y,3
23,54000,RENT,7.0,MEDICAL,B,4500,,1,0.08,N,3
21,61000,RENT,3.0,EDUCATION,B,7500,10.39,0,0.12,N,4
22,28800,OWN,2.0,EDUCATION,D,10000,16.49,0,0.35,Y,2
25,56204,RENT,3.0,MEDICAL,D,12000,14.11,1,0.21,Y,2
25,57300,RENT,2.0,HOMEIMPROVEMENT,C,10400,11.66,0,0.18,Y,4
23,66000,RENT,0.0,EDUCATION,B,9200,11.86,0,0.14,N,2
24,8400,RENT,,EDUCATION,C,1500,13.99,1,0.18,N,4
23,83600,RENT,7.0,PERSONAL,A,15000,8.49,1,0.18,N,3
24,45996,RENT,3.0,EDUCATION,C,2000,12.98,0,0.04,Y,4
22,24000,MORTGAGE,4.0,EDUCATION,A,1300,5.42,0,0.05,N,3
22,50000,RENT,3.0,VENTURE,C,13000,12.23,0,0.26,N,3
22,70000,MORTGAGE,3.0,VENTURE,B,14400,11.71,0,0.21,N,4
23,47233,RENT,7.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.11,N,4
23,39996,RENT,7.0,PERSONAL,B,2000,,0,0.05,N,2
26,51600,OWN,10.0,EDUCATION,B,15000,9.88,0,0.29,N,4
24,72000,MORTGAGE,1.0,VENTURE,A,12000,5.42,0,0.17,N,4
21,44004,RENT,2.0,EDUCATION,B,7000,11.46,1,0.16,N,2
23,60000,RENT,4.0,EDUCATION,A,7000,5.79,0,0.12,N,4
23,63000,RENT,0.0,VENTURE,D,16000,14.42,1,0.25,Y,2
23,42000,RENT,2.0,EDUCATION,B,6500,10.37,0,0.15,N,3
23,65000,RENT,7.0,EDUCATION,B,3600,10.59,0,0.06,N,3
25,48500,OTHER,1.0,PERSONAL,E,19500,15.57,1,0.4,N,3
21,42000,RENT,5.0,VENTURE,D,1000,15.58,1,0.02,N,4
26,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7750,12.53,0,0.17,N,4
25,120000,RENT,9.0,VENTURE,C,4800,14.22,0,0.04,N,4
25,49000,RENT,10.0,EDUCATION,A,9600,7.51,1,0.2,N,4
26,22800,RENT,4.0,PERSONAL,C,5000,13.57,0,0.22,Y,2
22,55000,MORTGAGE,6.0,VENTURE,A,10000,5.79,0,0.18,N,2
23,36000,MORTGAGE,6.0,PERSONAL,C,14000,12.99,0,0.39,N,3
24,70000,RENT,0.0,MEDICAL,A,10000,7.29,0,0.14,N,3
23,27000,RENT,6.0,EDUCATION,C,6000,11.66,0,0.22,Y,3
22,58608,RENT,4.0,MEDICAL,A,10000,7.51,0,0.17,N,2
22,39000,OWN,6.0,MEDICAL,A,1000,,0,0.03,N,2
22,185000,RENT,4.0,EDUCATION,B,25000,11.36,0,0.14,N,4
23,80400,RENT,4.0,EDUCATION,A,9000,7.51,0,0.11,N,4
24,41000,RENT,1.0,DEBTCONSOLIDATION,C,7000,12.53,0,0.17,N,2
25,57000,RENT,1.0,PERSONAL,B,9500,12.53,0,0.17,N,2
26,51600,RENT,1.0,EDUCATION,A,5000,8.94,1,0.1,N,2
22,20000,RENT,2.0,VENTURE,B,5000,11.86,0,0.25,N,2
25,60000,MORTGAGE,2.0,PERSONAL,B,6900,9.99,0,0.12,N,2
24,50500,RENT,7.0,EDUCATION,A,9600,,0,0.19,N,4
23,33000,RENT,4.0,EDUCATION,C,8000,,0,0.24,N,3
24,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.42,N,2
21,104740,MORTGAGE,5.0,EDUCATION,B,19200,11.99,0,0.18,N,2
26,76800,MORTGAGE,2.0,VENTURE,A,12800,6.92,0,0.17,N,3
23,92004,MORTGAGE,7.0,EDUCATION,B,24250,11.12,0,0.26,N,2
23,44004,OWN,7.0,EDUCATION,A,17000,6.62,0,0.39,N,2
23,36100,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.14,N,2
22,31000,RENT,5.0,PERSONAL,B,5550,11.36,1,0.18,N,3
24,49000,MORTGAGE,5.0,EDUCATION,A,2700,6.92,0,0.06,N,3
24,63410,MORTGAGE,3.0,MEDICAL,E,20000,17.51,1,0.27,N,4
25,70000,MORTGAGE,6.0,VENTURE,A,14000,5.42,0,0.2,N,2
26,103000,MORTGAGE,10.0,EDUCATION,D,5000,14.96,0,0.05,N,4
22,21000,RENT,7.0,DEBTCONSOLIDATION,D,8000,16.77,1,0.38,Y,4
25,48600,RENT,0.0,MEDICAL,A,12000,,0,0.25,N,2
25,27800,OWN,,EDUCATION,A,14125,6.99,0,0.51,N,2
23,54000,RENT,7.0,VENTURE,B,15550,11.71,0,0.29,N,4
25,42000,RENT,1.0,DEBTCONSOLIDATION,B,6000,,0,0.14,N,2
24,53000,MORTGAGE,8.0,PERSONAL,D,10000,14.91,0,0.19,N,2
24,86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N,2
24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,11.34,0,0.06,Y,3
25,33000,MORTGAGE,6.0,VENTURE,A,8000,6.62,0,0.24,N,3
24,70000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,17000,7.51,0,0.24,N,4
24,12000,OWN,4.0,PERSONAL,B,2500,12.69,1,0.21,N,4
24,72000,OWN,,EDUCATION,B,16000,12.42,0,0.22,N,2
24,28590,RENT,7.0,DEBTCONSOLIDATION,D,8000,15.65,1,0.28,Y,2
24,70550,RENT,8.0,MEDICAL,D,9000,15.05,1,0.11,Y,2
26,51000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,13000,15.33,1,0.25,Y,2
26,33800,RENT,4.0,PERSONAL,C,13000,13.57,1,0.38,Y,2
22,74000,RENT,4.0,VENTURE,A,5050,5.42,0,0.07,N,4
25,61000,RENT,9.0,MEDICAL,A,6000,,0,0.1,N,3
24,91000,MORTGAGE,0.0,PERSONAL,A,1000,7.68,0,0.01,N,4
21,65004,MORTGAGE,5.0,EDUCATION,B,5000,9.99,0,0.08,N,4
24,83100,RENT,5.0,PERSONAL,E,5000,16.35,0,0.06,Y,3
22,40000,RENT,2.0,DEBTCONSOLIDATION,A,4000,,0,0.1,N,3
26,54000,MORTGAGE,10.0,MEDICAL,A,8500,5.42,1,0.16,N,3
23,60000,MORTGAGE,6.0,EDUCATION,C,7000,12.99,0,0.12,Y,2
22,44004,RENT,2.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.11,N,3
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y,4
23,25800,RENT,2.0,PERSONAL,C,6000,,0,0.23,Y,4
24,90000,RENT,8.0,PERSONAL,B,10000,,0,0.11,N,4
24,21600,RENT,,EDUCATION,B,10000,9.91,1,0.46,N,3
26,59000,RENT,3.0,EDUCATION,C,20000,,1,0.34,N,2
26,130000,MORTGAGE,5.0,EDUCATION,D,35000,18.25,0,0.27,N,3
26,84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y,2
23,108366,RENT,7.0,HOMEIMPROVEMENT,F,35000,20.25,1,0.32,N,2
22,64000,RENT,5.0,DEBTCONSOLIDATION,A,6600,8.9,0,0.1,N,4
23,40000,RENT,7.0,VENTURE,B,10000,10.36,0,0.25,N,3
25,63128,RENT,,VENTURE,A,1500,7.49,0,0.02,N,2
26,48000,RENT,1.0,EDUCATION,E,15000,18.64,1,0.31,N,3
25,56000,MORTGAGE,,PERSONAL,A,5000,5.42,0,0.09,N,4
25,100000,MORTGAGE,9.0,PERSONAL,B,17600,10.59,0,0.18,N,3
26,80000,MORTGAGE,0.0,VENTURE,A,6300,5.79,0,0.08,N,4
24,425000,MORTGAGE,8.0,EDUCATION,A,10000,7.88,0,0.02,N,3
24,55680,MORTGAGE,4.0,PERSONAL,B,7875,10.65,0,0.14,N,3
24,140300,MORTGAGE,6.0,MEDICAL,B,6000,11.14,0,0.04,N,3
22,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5250,,0,0.15,N,2
25,34000,RENT,10.0,DEBTCONSOLIDATION,B,20000,8.88,1,0.59,N,2
25,79404,OTHER,0.0,VENTURE,D,20000,15.05,0,0.25,N,3
25,69000,RENT,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,Y,2
21,30000,RENT,2.0,MEDICAL,D,5000,14.96,1,0.17,Y,4
22,60000,RENT,0.0,EDUCATION,A,6025,,0,0.1,N,4
24,29232,MORTGAGE,1.0,VENTURE,B,11000,11.71,0,0.38,N,2
23,37500,RENT,0.0,PERSONAL,A,1800,8.94,0,0.05,N,2
22,59000,RENT,2.0,DEBTCONSOLIDATION,B,11000,10.74,0,0.19,N,3
23,32388,MORTGAGE,0.0,VENTURE,B,6000,10.71,0,0.19,N,4
23,48000,RENT,1.0,VENTURE,C,10000,12.84,0,0.21,Y,3
22,36600,MORTGAGE,2.0,VENTURE,A,9950,7.29,0,0.27,N,3
25,45000,MORTGAGE,5.0,EDUCATION,B,3800,10.65,0,0.08,N,3
23,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.07,N,4
25,29000,RENT,2.0,MEDICAL,C,2500,12.84,1,0.09,Y,4
22,12000,RENT,0.0,MEDICAL,A,6700,7.66,1,0.56,N,4
26,70000,RENT,2.0,DEBTCONSOLIDATION,B,10000,9.45,0,0.14,N,3
22,70800,RENT,6.0,EDUCATION,C,10000,12.61,0,0.14,N,2
24,30000,RENT,2.0,MEDICAL,A,3000,6.03,0,0.1,N,4
26,24500,RENT,4.0,EDUCATION,B,8875,10.0,1,0.36,N,3
23,40000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.71,0,0.05,N,4
25,174000,MORTGAGE,2.0,EDUCATION,C,8800,14.27,0,0.05,N,4
26,72600,MORTGAGE,3.0,VENTURE,A,4500,7.74,0,0.06,N,3
26,75000,RENT,5.0,PERSONAL,A,20000,6.91,0,0.27,N,2
25,42000,RENT,2.0,VENTURE,B,2000,9.25,0,0.05,N,3
22,89250,MORTGAGE,6.0,MEDICAL,D,7500,13.24,1,0.07,Y,2
21,12000,RENT,0.0,PERSONAL,C,2200,,1,0.18,N,4
23,57600,MORTGAGE,0.0,EDUCATION,B,1000,,0,0.02,N,2
23,50000,MORTGAGE,6.0,VENTURE,B,17000,12.42,0,0.34,N,4
25,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.17,N,4
21,30000,RENT,1.0,VENTURE,C,6000,13.16,1,0.2,N,4
22,100000,MORTGAGE,3.0,EDUCATION,B,12000,11.11,0,0.12,N,4
22,33300,RENT,0.0,MEDICAL,B,13250,,1,0.4,N,3
23,19200,OWN,,HOMEIMPROVEMENT,A,6000,6.54,1,0.31,N,4
25,41000,RENT,3.0,PERSONAL,B,8000,10.99,0,0.2,N,2
24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.18,N,2
24,35000,MORTGAGE,6.0,VENTURE,B,8575,10.65,0,0.24,N,3
21,62000,MORTGAGE,2.0,PERSONAL,A,6000,7.51,0,0.1,N,4
23,54000,MORTGAGE,,PERSONAL,B,5000,9.99,0,0.09,N,2
22,10800,RENT,,MEDICAL,C,3600,12.23,1,0.33,Y,3
23,70000,OWN,0.0,VENTURE,B,3600,10.59,0,0.05,N,4
23,100000,MORTGAGE,7.0,VENTURE,B,25000,11.71,0,0.25,N,4
21,13806,RENT,6.0,EDUCATION,C,4750,12.73,1,0.34,Y,2
23,69743,MORTGAGE,7.0,VENTURE,D,1000,14.11,0,0.01,N,2
23,41000,RENT,7.0,EDUCATION,A,4700,7.9,0,0.11,N,4
23,55000,MORTGAGE,5.0,MEDICAL,C,8000,13.85,0,0.15,Y,2
25,140000,MORTGAGE,9.0,PERSONAL,B,35000,10.59,0,0.25,N,4
23,43000,MORTGAGE,1.0,EDUCATION,A,9000,9.63,0,0.21,N,2
22,31200,RENT,1.0,EDUCATION,B,3200,11.99,0,0.1,N,4
23,46852,RENT,3.0,EDUCATION,B,6800,10.65,1,0.15,N,4
23,72000,MORTGAGE,7.0,VENTURE,A,9000,6.76,0,0.13,N,2
21,39900,RENT,3.0,EDUCATION,B,6000,11.49,0,0.15,N,2
26,59000,RENT,3.0,MEDICAL,D,12000,,1,0.2,N,4
22,67500,RENT,1.0,VENTURE,B,7500,9.76,0,0.11,N,3
21,23000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,8.9,0,0.3,N,4
24,30000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.2,N,3
22,50000,MORTGAGE,6.0,VENTURE,B,10000,9.88,0,0.2,N,4
21,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.17,N,2
24,34900,RENT,3.0,VENTURE,B,5000,11.49,0,0.14,N,3
21,18000,RENT,1.0,VENTURE,A,3200,8.49,1,0.18,N,2
25,98000,OWN,0.0,HOMEIMPROVEMENT,A,2000,7.37,0,0.02,N,3
23,51996,RENT,7.0,PERSONAL,C,4000,13.98,0,0.08,Y,2
26,100000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,8.32,0,0.07,N,3
23,33000,RENT,5.0,VENTURE,D,4800,14.54,0,0.15,N,4
24,112000,MORTGAGE,8.0,PERSONAL,A,3500,5.42,0,0.03,N,4
23,32000,RENT,0.0,EDUCATION,A,4000,7.68,0,0.13,N,3
26,67983,MORTGAGE,7.0,MEDICAL,D,15000,16.49,1,0.19,N,3
23,20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0.06,N,2
24,45792,RENT,3.0,PERSONAL,B,17000,10.38,1,0.37,N,3
25,56004,RENT,3.0,PERSONAL,C,7000,14.22,0,0.12,N,4
25,35000,OWN,9.0,VENTURE,C,4000,13.11,0,0.11,N,4
25,30000,RENT,6.0,MEDICAL,B,4000,9.76,0,0.13,N,3
23,92000,MORTGAGE,7.0,EDUCATION,C,18000,12.68,0,0.2,N,2
24,56100,RENT,4.0,MEDICAL,D,20000,14.74,1,0.3,Y,4
